,label,tweet
1704,anger,"['kekuasaan', 'pemerintah', 'melebihi', 'kekuasaan', 'tuhan', 'naudzubillahi', 'mindzalik']"
1705,joy,"['kunci', 'kemajuan', 'madura', 'versi', 'emil', 'elestianto', 'dardak', 'jagung', 'ulama', 'kawal', 'investasi']"
1706,anger,"['username', 'username', 'krj', 'merawat', 'pikun', 'jualan', 'rumah', 'ber', 'kln', 'beli', 'tega', 'merampok', 'cashback', 'sbgai', 'uang', 'makan', 'anak', 'puasa']"
1707,sadness,"['aw', 'pangkal', 'pinang', 'bangka', 'kfc', 'cfc', 'broster', 'tinggal', 'aw', 'tunggu', 'bangka']"
1708,anger,"['keseel', 'memikirkan', 'omongan', 'nyokap', 'kemarin', 'santai', 'tenangin', 'otak', 'ngadem', 'nongki', 'buku', 'balkot', 'sore']"
1709,fear,"['yusril', 'sadar', 'tka', 'china', 'indonesia', 'tentara']"
1710,sadness,"['mual', 'telat', 'buka', 'puasaa', 'rumah', 'ampir', 'jam', 'keliling', 'abang', 'grab', 'keliling', 'kampung', 'tol']"
1711,anger,"['habibthink', 'takviri', 'ganjarpranowo', 'ngaji', 'maunya', 'kampanye', 'ngaji', 'ngapain', 'sudirman', 'said']"
1712,anticipation,"['grace', 'natalie', 'membandingkan', 'hasil', 'temuan', 'tim', 'riset', 'psi', 'era', 'kepemimpinan', 'susilo', 'bambang', 'yudhoyono']"
1713,joy,"['kerukunan', 'umat', 'beragama', 'jonan', 'bangga', 'pemimpin', 'contoh', 'bhineka', 'tunggal', 'ika', 'ber', 'beda', 'suku', 'agama', 'kompak', 'semangat', 'jonan']"
1714,anticipation,"['makar', 'store']"
1715,joy,"['asik', 'ketemu']"
1716,joy,"['hoax', 'dptnya', 'mcd', 'disebar', 'whatsapp', 'apalah']"
1717,anger,"['dennysiregar', 'prabowo', 'kasihan', 'pola', 'pikirnya', 'rendah', 'susah', 'mimpin', 'negara', 'isinya', 'comberan']"
1718,anticipation,"['didienazhar', 'mromahurmuziy', 'kayaknya', 'ana', 'dengar', 'namanya']"
1719,joy,"['selamat', 'paskah', 'jonan', 'meneladani', 'sengsara', 'wafat', 'kebangkitan', 'tuhan', 'yesus', 'semoga', 'jonan', 'menga', 'puni', 'mjd', 'berkat']"
1720,joy,"['info', 'deddy', 'mizwar', 'hadiri', 'senam', 'sehat', 'baksos', 'kartini', 'perindo', 'depok']"
1721,joy,"['rizmawidiono', 'dpr_ri', 'gerindra', 'prabowo', 'fadlizon', 'ruu', 'md', 'disahkan', 'ruu', 'terorisme', 'melindungi', 'rak']"
1722,sadness,"['akun', 'dibajak', 'namanya', 'diubah', 'mengembalikan', 'nama', 'dibutuhkan', 'tanda', 'pengenal', 'memberikannya']"
1723,trust,"['nunggu', 'buka', 'puasa', 'membaca', 'al', 'qur', 'an', 'pc']"
1724,surprise,"['fruity', 'lovers', 'bandung', 'lupa', 'istana', 'bec', 'tanggal', 'januari', 'dapatkan', 'promo', 'rp', 'ovo', 'iya', 'rp', 'fruity', 'cup', 'kebagian', 'baca', 'syarat', 'ketentuan', 'info', 'rinci']"
1725,disgust,"['pksejahtera', 'gerindra', 'musuhin', 'cina', 'matian']"
1726,joy,"['pengenlah', 'facebook', 'fitur', 'teks', 'berjalan', 'beranda', 'didalam', 'blog', 'biar', 'menambah', 'keunikan', 'facebook', 'semoga', 'saran', 'bermakna', 'terima', 'kasih']"
1727,anticipation,"['setya', 'novanto', 'absen', 'pemeriksaan', 'kpk', 'pengacara', 'anggota', 'dewan', 'hak', 'imunitas']"
1728,trust,"['mengecek', 'tekanan', 'ban', 'mobil', 'pastikan', 'mengecek', 'tekanan', 'ban', 'dingin', 'temperatur', 'suhu', 'normal', 'yuk', 'perhatikan', 'kendaraan', 'aman', 'berkendara', 'gap']"
1729,anger,"['mobil', 'kend', 'umum', 'biar', 'jalan', 'macet', 'uang', 'tuk', 'bayar', 'tol', 'jalan', 'tol', 'pilihan', 'geto', 'repot']"
1730,disgust,"['hits', 'pencitraan', 'wae', 'balada', 'ukhti', 'caleg', 'pks', 'sleding', 'ridwan', 'kamil', 'sindir', 'doa', 'rk', 'polisi']"
1731,disgust,"['hi', 'shopee', 'buang', 'uang', 'dibenerin', 'fitur', 'chatnya', 'chat']"
1732,anger,"['username', 'save', 'kampus', 'alasan', 'tuk', 'memelihara', 'pelaku', 'teror', 'negeri', 'kapolri', 'menawarkan', 'fh', 'fz', 'digaris', 'penggrebekan', 'pelaku', 'teroris', 'merasakan', 'ketegangan', 'aktivis']"
1733,fear,"['ynkz', 'username', 'syetan', 'iblis', 'terbengong', 'bengong', 'baca', 'tweet', 'kepikiran', 'goda', 'manusia', 'segitu', 'evolusi', 'manusia', 'syetan', 'cepat']"
1734,anger,"['mantap', 'tolak', 'maruk']"
1735,sadness,"['membenci', 'hujan', 'sore', 'kecewa', 'pergi', 'mentari', 'bersinar', 'lenyap', 'kisahku']"
1736,joy,"['setuju', 'indonesia', 'jaya', 'happy', 'pover', 'jonan', 'gbu']"
1737,sadness,"['gewla', 'froze', 'her', 'eggs', 'before', 'marrying', 'huhu', 'nikah', 'si', 'mbaknya', 'anaknya', 'calon', 'suami', 'huhu']"
1738,disgust,"['kebencian', 'tempurung']"
1739,sadness,"['ridwanosz', 'mas', 'ridwan', 'maaf', 'ketidaknyamanannya', 'terkait', 'akses', 'data', 'coba', 'on', 'off']"
1740,joy,"['terimakasih', 'facebook', 'pesan', 'berantai', 'terima', 'mengirimkan', 'pesan', 'berantai', 'klarifikasi', 'resmi', 'team', 'facebook', 'mengerti', 'berita', 'hoak', 'terimakasih', 'facebook']"
1741,anticipation,"['nantikan', 'menteri', 'kelautan', 'perikanan', 'kenal', 'takut', 'susi', 'pudjiastuti', 'lewatkan', 'kesempatan', 'menyaksikan', 'kisah', 'inspiratif', 'beliau', 'fanpage', 'facebook', 'tirto', 'id']"
1742,joy,"['pnjljh', 'teman', 'setneg', 'bercerita', 'beda', 'sbyudhoyono', 'jokowi', 'makan', 'keluarga']"
1743,sadness,"['disaat', 'kaya', 'gini', 'kepingin', 'tinggal', 'kampung', 'allah', 'daerah', 'adat', 'istiadat', 'sundanya', 'huhu', 'monangis']"
1744,anger,"['username', 'username', 'salahnya', 'suporter', 'peduli', 'kaum', 'hawa', 'fans', 'nge', 'tweet']"
1745,sadness,"['dokter', 'gigi', 'makan', 'sebelah', 'kiri', 'kanan', 'dislokasi', 'rahangnya', 'konsistenan', 'diriku', 'dok']"
1746,trust,"['damai', 'negara', 'indonesia', 'mayoritas', 'islam', 'kubu', 'bersebrangan', 'jokowi', 'prabowo']"
1747,anticipation,[]
1748,anger,"['beli', 'mcd', 'mendanai', 'kajahatan', 'yahudi', 'israel']"
1749,trust,"['dodygiri', 'pilihan', 'no']"
1750,anticipation,"['berlaku', 'vouchernya']"
1751,disgust,"['radenrauf', 'fix', 'kader', 'gerindra', 'pks', 'provokator']"
1752,sadness,"['waktu', 'tentukan', 'mundur', 'maafkan', 'maafkan', 'bohong', 'ku', 'ku', 'ucp', 'hnyalah', 'kebohongan', 'semoga', 'hati', 'ikhlas', 'ntuk', 'melepaskan', 'dirimu', 'allah', 'ntuk', 'dirimu', 'diriku']"
1753,joy,"['pendatang', 'sudirmansaid', 'menuai', 'kenaikan', 'popularitas', 'tingkat', 'pengenalan', 'berpuluh', 'lipat']"
1754,sadness,"['tahun', 'buka', 'puasa', 'mal', 'bikin', 'males', 'antrenya', 'penuh', 'sholat', 'maghrib']"
1755,anticipation,"['rapat', 'koordinasi', 'nasional', 'peningkatan', 'kapasitas', 'pemerintahan', 'desa', 'penguatan', 'pat', 'karya', 'tunai', 'upaya']"
1756,trust,"['berharap', 'bu', 'susi', 'menteri', 'kelautan', 'menjaga', 'melestari', 'laut', 'indonesia', 'jagan', 'obrak', 'abrik', 'oknum', 'bertanggung', 'mencari', 'keuntungan', 'kepentingan']"
1757,trust,"['namanya', 'keadilan', 'sembarangan', 'dipendam', 'teguh', 'hati']"
1758,joy,"['afdol', 'ketemu', 'netizen', 'selfie', 'airlangga_hrt', 'kangdede', 'zoelfick']"
1759,trust,['merdeka']
1760,trust,"['gus', 'sholah', 'arahan', 'barisan', 'gus', 'sholah', 'merapatkan', 'memenangkan', 'pasangan', 'khofifah', 'ind']"
1761,joy,"['hm', 'nyam']"
1762,trust,"['maskurmardjala', 'wallahu', 'semoga', 'derama']"
1763,anticipation,"['facebook', 'mengetik', 'kode', 'hasilnya', 'nama', 'pendiri', 'facebook', 'akun', 'diblokir', 'banyaknya', 'berita', 'beredar', 'versi', 'tolong', 'siberikan', 'penjelasan', 'terimakasih']"
1764,joy,"['kitaa', 'bangkitkan', 'generasi', 'muda', 'bersifat', 'optimis', 'dr_moeldoko', 'airlangga_hrt', 'sbyudhoyono']"
1765,fear,"['trauma', 'digodain', 'banci', 'dijalan', 'tangan', 'dipegang', 'tytyd', 'dipegang', 'pas', 'distasiun', 'anter', 'mantan', 'pulang', 'banci', 'godain', 'mengajak', 'nganu', 'dikosan', 'wanjay']"
1766,trust,"['gerindra', 'fadlizon', 'prabowo', 'bos', 'tolong', 'diperjuangkan', 'rakyat', 'umur', 'th', 'keatas', 'sim', 'diperpanjang', 'kasihan']"
1767,trust,"['mantap', 'lanjutkan', 'perjungan']"
1768,fear,"['facebook', 'tolong', 'bantu', 'mengembalikan', 'akun', 'rifqiatul', 'arifah', 'lupa', 'sandi', 'no', 'telepon', 'tertera', 'email', 'kode', 'konfirmasi', 'please']"
1769,joy,[]
1770,joy,"['selat', 'solor', 'memisahkan', 'pulau', 'solor', 'pulau', 'adonara', 'flores', 'timur', 'ntt', 'ntt', 'kaya', 'potensi', 'wisata', 'menakjubkan']"
1771,joy,"['selamat', 'terpili', 'pemimpin', 'semoga', 'walhi', 'kedepan', 'nati', 'maju', 'adil', 'lestari']"
1772,disgust,"['heruroel', 'gerindra', 'baca', 'biar', 'ilmu']"
1773,disgust,"['zoelfick', 'jokowi', 'prabowo', 'wkwkwkwkwkwkwk', 'rasis', 'indonesia', 'nafsu', 'presiden', 'memb']"
1774,sadness,"['jaman', 'putih', 'abu', 'abu', 'ngebet', 'cepat', 'kuliah', 'eh', 'pas', 'kuliah', 'mikir', 'berat', 'ngebet', 'nikah']"
1775,trust,"['fandy', 'chan', 'dicoba']"
1776,joy,"['cakiminow', 'cak', 'imin', 'presiden', 'jokowi', 'cawapres']"
1777,joy,"['adil', 'lestari', 'rangka', 'kedaulatan', 'pangan', 'walhi', 'kalsel', 'sawit', 'watch', 'menyelenggarakan', 'pekan', 'gelaran', 'santapan', 'lokal', 'tema', 'hidup', 'sehat', 'seimbang', 'pangan', 'lokal', 'dlaksanakan', 'tanggal', 'minggu', 'desember', 'main', 'atrium', 'mall', 'banjarbaru', 'penyelenggara', 'acara', 'mengundang', 'saudara', 'masyarakat', 'umum', 'aktivis', 'lingkungan', 'berhadir', 'acara', 'mari', 'jaga', 'alam', 'lahan', 'pertanian', 'pangan', 'menyehatkan', 'badan', 'semoga', 'sehat', 'seimbang', 'tubuh', 'sehat', 'seimbang', 'alam', 'lingkungan', 'lahan', 'pangan', 'lokal', 'dihasilkan']"
1778,joy,['sumpah']
1779,trust,"['sby', 'menemukan', 'permasalahan', 'menjabat', 'amir', 'syamsuddin', 'mengakui', 'diselesaikan']"
1780,anticipation,"['shophouse', 'garut', 'diskon']"
1781,fear,"['coba', 'simak', 'renungkan', 'keprihatinan', 'mahathir', 'muhammad', 'kondisi']"
1782,anger,"['lawan', 'robohkan']"
1783,joy,"['selamat', 'pagi', 'mengundang', 'teman', 'jurnalis', 'acara', 'diskusi', 'industri', 'rokok', 'berhenti', 'eksploitasi', 'anak', 'diharapkan', 'kehadiran', 'teman', 'teman', 'jurnalis', 'mendukung', 'acara', 'terima', 'kasih']"
1784,sadness,"['hancur', 'sifat', 'sombong', 'hancur', 'ditinggalin', 'pas', 'sayang', 'sayangnya']"
1785,disgust,"['parah', 'dpr_ri', 'gerindra', 'kenepa', 'lambat', 'prosesnya', 'uu', 'md', 'cepat', 'persiapkan']"
1786,trust,"['sutopo_pn', 'ambarwatirexy', 'radioelshinta', 'jokowi', 'prabowo', 'jokowi', 'kesalahan']"
1787,fear,"['takut', 'hati', 'sayang', 'someone', 'takut', 'ditinggalkan', 'takut', 'berharap', 'takut', 'berubah', 'takut', 'hadapi', 'realita', 'something', 'bad', 'happen', 'pendek', 'takut', 'benda', 'arah']"
1788,anticipation,"['sri', 'sultan', 'dicalonkan', 'presiden', 'dipasangkan', 'yusrilihza_mhd', 'cc', 'pbb']"
1789,joy,"['yusrilihza_mhd', 'amin', 'semoga', 'pbb', 'meraih', 'suara', 'dpr', 'pemilu', 'besok', 'prof', 'yusrilihza_mhd', 'duet', 'ngapa', 'sam']"
1790,anticipation,"['aw', 'pangkal', 'pinang', 'bangka', 'kfc', 'cfc', 'broster', 'tinggal', 'aw', 'tunggu', 'bangka']"
1791,trust,"['petaka', 'teluk', 'balikpapan', 'pasal', 'uu', 'no', 'tahun', 'perlindungan', 'pengelolaan', 'lingkungan', 'hidup', 'informasi', 'palsu', 'menyesatkan', 'menghilangkan', 'informasi', 'merusak', 'informasi', 'keterangan', 'kaitannya', 'pengawasan', 'penegakan', 'hukum', 'berkaitan', 'perlindungan', 'pengelolaan', 'lingkungan', 'hidup', 'pasal', 'ayat', 'huruf', 'dipidana', 'pidana', 'penjara', 'tahun', 'denda', 'rp', 'miliar', 'rupiah']"
1792,anger,"['pendukung', 'khilafah', 'black', 'mail', 'username', 'username', 'username', 'username', 'username', 'username', 'username', 'username', 'username', 'username', 'username', 'username', 'username', 'username']"
1793,anticipation,"['setya', 'novanto', 'pengacara', 'menemuinya', 'rumah']"
1794,sadness,"['abis', 'jengukin', 'teman', 'sakit', 'parah', 'terenyuh', 'takut', 'penyakit', 'takut', 'ramadhan', 'berkah', 'allah', 'doa', 'kesembuhan', 'teman', 'kantor', 'tb', 'adriana', 'pramudya', 'bin', 'tb', 'dasep']"
1795,anger,"['gimana', 'biaa', 'lapor', 'post', 'gambat', 'unsur', 'nudenya', 'memperlihatkab', 'alat', 'kelamin', 'pas', 'report', 'melanggar']"
1796,trust,"['insyaallah', 'keluarga', 'besarku', 'mecoblos', 'insyaallah', 'ragu', 'mecoblos', 'nomor', 'pasangan', 'asyik']"
1797,joy,"['selamat', 'paskah', 'jonan', 'sekeluarga', 'semoga', 'wafat', 'kebangkitannya', 'keluatan', 'hidup', 'seturut', 'kehendaknya', 'berpegang', 'prinsip', 'kasih', 'ajarkan', 'semoga', 'keluarga', 'dibimbibing', 'dilindungi', 'diberkati', 'nama', 'bapa', 'putera', 'roh', 'kudus', 'selamat', 'paskah', 'saudara', 'seiman', 'tuhan', 'memberkati']"
1798,joy,"['mromahurmuziy', 'jempol', 'anshor', 'satunya', 'sayap', 'ormas', 'berani', 'bantai', 'pki', 'tampil', 'didepan', 'fpi', 'menghasut', 'tuk', 'kepentingan']"
1799,anticipation,"['wabup', 'dprd', 'berau', 'desak', 'pt', 'milik', 'prabowo', 'subianto', 'bayar', 'tunggakan', 'pajak', 'rp', 'miliar', 'fadlizon']"
1800,anger,"['utang', 'tahun', 'ditagih', 'ngilangan', 'hp', 'keluaran', 'terbaru', 'ketinggalan', 'otak', 'gasih', 'sininya', 'gabutuh', 'duit', 'iya', 'utangnya']"
1801,disgust,"['edyilham', 'angkusanang', 'geyelicius', 'prabowo', 'duuh', 'sholat', 'disitu', 'bingung']"
1802,trust,"['pengacara', 'setya', 'novanto', 'jakarta', 'beliau', 'pengecut']"
1803,anger,"['dukung', 'hati', 'yusrilihza_mhd']"
1804,joy,"['kabar', 'keluarga', 'pan', 'selamat', 'bang', 'haji']"
1805,anticipation,"['harga', 'bucked', 'ganteng']"
1806,disgust,"['faizalegaf', 'mulut', 'comberan', 'ala', 'anismatta', 'fahrihamzah', 'mardanialisera', 'aheryawan']"
1807,trust,"['syahrul_yl', 'dinilai', 'menggerus', 'basis', 'suara', 'jokowi', 'pilpres', 'beliau', 'layak', 'cawapres']"
1808,sadness,"['kabar', 'ah', 'kesepian', 'normal', 'salah', 'kondisi']"
1809,joy,"['sejatinya', 'fadlizon', 'beserta', 'gerindra', 'orientasi', 'kepentingan', 'rakyat', 'kekuasaan']"
1810,anger,"['tulisan', 'facebook', 'judul', 'anomali', 'pilkada', 'jakarta', 'tulisan', 'berlaku', 'jujur', 'fair', 'menulis', 'budiman', 'sudjatmiko']"
1811,trust,"['agus', 'hermanto', 'kultwit', 'sby', 'warning', 'sindiran', 'pn', 'dr_agushermanto']"
1812,trust,"['kamsunm', 'presidentgb', 'gerindra', 'sbyudhoyono', 'tgbid', 'hincapandjaitan', 'msi_sohibuliman', 'stuju']"
1813,trust,"['pengacara', 'setya', 'novanto', 'dilindungi', 'uud']"
1814,anger,"['orasi', 'mardanialisera', 'ganti', 'presiden', 'sandiuno', 'garuk', 'peserta', 'cfd']"
1815,joy,"['new', 'chicken', 'creamy', 'spaghetti', 'you', 'know', 'you', 'want', 'it', 'only', 'rp']"
1816,trust,"['pengacara', 'setya', 'novanto', 'bongkar', 'borok', 'kpk', 'pelan', 'pelan', 'ronde']"
1817,sadness,['kurmanya']
1818,anger,"['so', 'soan', 'ngeprank', 'keseel', 'panas', 'tiris', 'kunaon', 'meni', 'tahan', 'ngediemin']"
1819,anger,"['bicara', 'ngejiplak', 'at', 'sos', 'wisma', 'slipi', 'lt']"
1820,anger,"['rahmatr', 'mbahenanang', 'm_mirah', 'yusrilihza_mhd', 'laodeida', 'saiddidu', 'hoax', 'bikin', 'bodoh', 'digajii']"
1821,anticipation,"['menteri', 'bumn', 'dahlan', 'iskan', 'dorong', 'bank', 'mandiri', 'bank', 'terbesar', 'asia']"
1822,fear,"['merasakan', 'cinta', 'terindah', 'ketahuilah', 'tiada', 'cinta', 'indah', 'cinta', 'kekasih', 'sayyidina', 'muhammad', 'saw', 'bibir', 'bershalawat', 'beliau', 'hatipun', 'bergetar', 'terpapar', 'cinta', 'bertepi', 'sang', 'nabi', 'tulus', 'suci', 'lekang', 'kiamat']"
1823,joy,"['selamat', 'sukses', 'semoga', 'ajang', 'jalinan', 'komunikasi', 'sehat', 'bermanfaat']"
1824,fear,"['berdesakan', 'bejubelan', 'krl', 'salah', 'godaan', 'berpuasa', 'wanita', 'cantik', 'kunyah', 'gejrot', 'hehe']"
1825,fear,"['menyeramkan', 'grup', 'keluarga', 'isinya', 'sharing', 'hadist', 'ayat', 'al', 'qur', 'an', 'grup', 'lingkungan', 'paroki', 'gereja', 'seram', 'salah', 'reply']"
1826,trust,"['misi', 'partner', 'perencanaan', 'perlindungan', 'terpercaya', 'bni', 'life', 'hadir', 'tahapan', 'kehidupan', 'membantu', 'karir', 'tua', 'merencanakan', 'pensiun', 'bni', 'life', 'keluarga']"
1827,joy,"['periode', 'nebeng', 'mba', 'sinta', 'kakak', 'koni', 'mrf_info', 'herman_sutono']"
1828,joy,"['gerindra', 'prabowo', 'aagym', 'semoga', 'dikabulkan', 'allah']"
1829,disgust,"['kpk', 'dagelan', 'ludruk', 'menghibur', 'penonton']"
1830,trust,"['prabowo', 'mudahan', 'allah', 'kuasa', 'mu', 'prabowo', 'subianto', 'partai', 'gerindra', 'partai', 'koalisi', 'rakyat', 'indone']"
1831,anticipation,"['hrga', 'pajak', 'makan', 'dine', 'in']"
1832,joy,"['ngecek', 'tuitnya', 'ridwankamil', 'jarang', 'beda', 'pas', 'cagub', 'jabar', 'baguslah', 'konsolidasi', 'lapangan']"
1833,anticipation,"['facebook', 'tolong', 'keluhan', 'beranda', 'isinya', 'kabar', 'berita', 'terkini', 'terpopuler', 'efeknya', 'postingan', 'teman', 'teman', 'berita', 'berita', 'muncul', 'beranda', 'terimakasih']"
1834,joy,"['ketua', 'umum', 'partai', 'solidaritas', 'indonesia', 'psi', 'grace', 'natalie', 'membeberkan', 'hasil', 'temuan', 'tim', 'riset', 'partainya', 'perp']"
1835,sadness,"['facebook', 'tolong', 'mengambil', 'akun', 'bajak', 'bertanggung']"
1836,fear,"['day', 'paginya', 'leyeh', 'leyeh', 'pas', 'air', 'galonnya', 'abis', 'panik', 'isi', 'ulang', 'galon', 'turun', 'gunung', 'jalan', 'subhannallah', 'waktu', 'tempuh', 'jam', 'pulang', 'pergi', 'ampir', 'jatuh', 'jurang', 'gegara', 'tanjakan', 'ngeri', 'jalannya', 'rusak']"
1837,trust,"['rumput', 'tetangga', 'hijau', 'memperhatikan', 'rumput', 'tetangga', 'gimana', 'ngurusin', 'rumputmu', 'hehehe', 'fokus', 'hidupmu', 'niscaya', 'kesuksesan', 'daya', 'upaya']"
1838,anticipation,"['facebook', 'perbaiki', 'verifikasi', 'nomor', 'hp', 'mengakses', 'facebook']"
1839,joy,"['pemalangpdip', 'ganjarpranowo', 'sukses']"
1840,sadness,"['yagitu', 'perkenalan', 'njlimet', 'menye', 'iya', 'sia']"
1841,joy,"['universitas', 'sebelas', 'maret', 'selamat', 'menunaikan', 'ibadah', 'puasa', 'marhaban', 'ramadhan', 'mari', 'sucikan', 'hati', 'pikiran', 'tindakan', 'sebarkan', 'kedamaian']"
1842,sadness,"['minggu', 'juni', 'tahun', 'target', 'terealisasi', 'belajar', 'displin']"
1843,anger,"['gubernur', 'username', 'username', 'username', 'macet', 'sore', 'tolong', 'evaluasi']"
1844,anticipation,"['order', 'pakai', 'voucher', 'map', 'ngg']"
1845,fear,"['geloraco', 'crseventh', 'beliau', 'bicara', 'kemana', 'hanafirais', 'hanumrais', 'zul_hasan']"
1846,anger,"['membalas', 'status', 'ku', 'bang', 'diklaim', 'kekgitu', 'foto', 'foto', 'dek', 'balasku', 'foto', 'hakcipta', 'seandainya', 'karyamu', 'izin', 'perasaanmu']"
1847,anticipation,"['jokowi', 'sbyudhoyono', 'prabowo', 'partaigolkar', 'paham', 'contoh', 'kader', 'partai']"
1848,joy,"['menciptakan', 'kedamaian', 'sekitarku']"
1849,joy,['amin']
1850,trust,"['hubungan', 'menentukan', 'kebahagaiaan', 'rasakan', 'bahagiakan', 'hidupmu', 'memiliki', 'kehidupan', 'sosial', 'mates']"
1851,joy,"['selamat', 'jum', 'at', 'agung', 'paskah', 'menteri', 'jonan', 'semoga', 'bahagia', 'suka', 'cita', 'keluarga', 'sejahtera', 'penuh', 'berkat', 'damai', 'hati', 'amin']"
1852,sadness,"['anggota', 'komite', 'medik', 'rs', 'kadang', 'membicarakan', 'death', 'case', 'rapat', 'komite', 'medik', 'membicarakan', 'pasien', 'meninggal', 'perawatan', 'rs', 'menyenangkan', 'wlopun', 'pasien']"
1853,joy,"['dimana', 'bumi', 'dipijak', 'disitu', 'langit', 'dijunjung', 'politik', 'santun', 'berakhlaqul', 'karimah', 'dipraktekkan']"
1854,joy,"['anes_hernan', 'mohmahfudmd', 'gerindra', 'pan', 'pks', 'pkb', 'nasdem', 'pkb', 'nasdem', 'partai', 'pendukung', 'jokowi', 'partai']"
1855,trust,"['prabowo', 'tebarkan', 'semangat', 'mu', 'prabowo', 'indonesia', 'maju', 'dimanapun', 'sudutnya']"
1856,joy,"['sayang', 'mengakses', 'akun', 'meninjau', 'dokumen', 'tambahan', 'menghargai', 'kesabaran', 'secepatnya', 'sebulan', 'ajja', 'gonta', 'ganti', 'sandi', 'ajja', 'ngajuin', 'banding', 'no', 'akun', 'nonaktifkan', 'mind', 'tolong', 'akun', 'pribadi', 'sah', 'kirim', 'email', 'lakilui', 'ajja', 'secepatnya']"
1857,trust,"['fadlizon', 'gerindra', 'prabowo', 'isu', 'persis', 'lapangan']"
1858,sadness,"['belasungkawa', 'kejadian', 'prihatin', 'proyek', 'geotermal', 'daerah', 'indonesia', 'duka', 'kerusakan', 'alam', 'akibat', 'ulah', 'kepentingan', 'segelintir', 'negeri', 'mengakibatkan', 'bencana', 'alam', 'daerah']"
1859,joy,"['selamat', 'paskah', 'jonan', 'gbu']"
1860,sadness,"['pusing', 'guweh']"
1861,joy,"['salut', 'argumen', 'pemikiran', 'cerdas', 'gerindra', 'pemikiran', 'waktu', 'sd']"
1862,fear,"['selamat', 'siang', 'maaf', 'mc', 'donalds', 'mengadakan', 'acara', 'kupon', 'gratis', 'iya', 'kuponnya', 'hoax', 'terimakasih']"
1863,anger,"['mimpin', 'bupati', 'tasik', 'gubernur', 'aduh', 'kang', 'tuh', 'kabupaten', 'tasik', 'oge', 'pr', 'akang', 'masyarakat', 'tidap', 'puas', 'kinerja', 'akang', 'gubernur', 'atuh', 'mikil']"
1864,anger,"['isi', 'revisi', 'sampeyan', 'paham', 'diduga', 'teroris', 'ambil', 'asingkan', 'dimau']"
1865,fear,"['keesokan', 'paginya', 'emak', 'malam', 'nyalakan', 'tv', 'eh', 'nyalakan', 'tuh', 'tv', 'iih', 'kepikiran', 'berfikir', 'genderuwo', 'nyalakan', 'tuh', 'tv', 'iih', 'seram']"
1866,fear,"['curhatan', 'depresi', 'gimana', 'yaa', 'takut', 'omongan', 'salah', 'gimana', 'diam', 'kasih', 'solusi', 'apaa', 'gmarahti', 'apaa', 'kasihan', 'tertekan']"
1867,anger,"['download', 'stock', 'laporan', 'mbok', 'dibenerin', 'selesai', 'ios']"
1868,fear,"['seram', 'tuh', 'pas', 'dapur', 'masak', 'berusaha', 'nyalakan', 'kompor', 'palaur', 'diajak', 'duduk', 'jam', 'an', 'diam', 'gratak', 'tangannya', 'berkat', 'drama', 'india', 'antv', 'full', 'nyambung', 'diajak', 'bicara']"
1869,surprise,"['presiden', 'pks', 'terkejut', 'setya', 'novanto', 'menang', 'praperadilan']"
1870,anger,"['mujahidfillah', 'tsamaradki', 'uki', 'psi_id', 'ngerti', 'pas', 'pelajari', 'hilangkan', 'kebencian', 'hati']"
1871,sadness,"['suka', 'analisis', 'sikap', 'perilaku', 'mudah', 'ilfeel', 'sesuai', 'penilaianku', 'suka', 'lupa', 'diriku', 'sikapnya', 'ilfeel', 'in']"
1872,anticipation,[]
1873,joy,"['kerukunan', 'umat', 'beragama', 'jonan', 'bangga', 'pemimpin', 'contoh', 'bhineka', 'tunggal', 'ika', 'ber', 'beda', 'suku', 'agama', 'kompak', 'semangat', 'jonan']"
1874,sadness,"['uang', 'kembalikan']"
