,label,tweet
1264,joy,Alhamdulillah.. memasuki tgl gajian nihh :D\ngajinya udah di zakatin belum? :)\n\n#sayamuslim #sayaberzakat #zakatitumembersihkan
1265,trust,"Setiap tahapan kehidupan memiliki tantangannya masing-masing. Saat single, kebutuhannya pasti berbeda saat sudah berkeluarga. Mengelola keuangan pun jadi semakin \seru\ dan penuh lika-liku. \n\nApa pun tahap kehidupan Anda saat ini, BNI Life hadir dan terpercaya untuk mengatur keuangan Anda.\n\nTemukan produk yang tepat sesuai kebutuhan Anda, bersama kami di www.bni-life.co.id."
1266,trust,"@IbrahimGarcia19 @BangPino_ @prabowo Insyaallah bro. Berdoa yuk, semoga pak Prabowo bisa menang pemilu"
1267,trust,"@Fahrihamzah Kita memang tdk blh tkt sm teroris, kalaupun sampai terjadi ledakan kita tdk blh menyalahkan joko wi,…"
1268,anticipation,"@ulinyusron Ini hoax apa asli, @DivHumas_Polri tolong klarifikasinya.\nTelegraph gini yg katanya rahasia bisa bereda…"
1269,joy,@Resky_Rizqullah @MNurHaddad1 @fadlizon @Gerindra @prabowo Beliu jadi capres atau wapres dia trima aja yg penting t…
1270,anger, Parpol apasaja yg Sukung HRS menjadi Capres Otak kadernya miring karena pasti kalah. POLITIK memang terkadang tdk bs dihitung dg MATEMATIS tp dg Modal apa si HRS bs mengalahkan Joko Widodo
1271,anticipation,Min barang udah di kirim ? No pesanan 180528200133ERU
1272,disgust,"@RajaPurwa @liem_id @psi_id @grace_nat @AntoniRaja @TsamaraDKI Ini bukti emosi dipaksakan, tujuan baik tapi tidak d…"
1273,anger,[USERNAME] [USERNAME] 1suara untuk 5 tahun. Jangan Harap suara Kami jika Para Dewan mendukung pembubaran KPK.!!! Lebih Baik BUBARKAN DPR.!
1274,anger,SUDAH DI AKUI KAPOLRI MAKO BRIMOB TIDAK LAYAK UNTUK NAPI TERORIS.\n@NetizenTofa @TsamaraDKI @Fahrihamzah…
1275,anger,"@maslani_zaki @wiranto1947 @Gerindra @SBYudhoyono su'udzon itu dosa loh, gak capek gitu ya negative thinking trs @Gerindra"
1276,trust,"Seperti begadang, berhutang pun boleh saja, kalau ada perlunya. Dan harus komitmen untuk melunasi juga, ya! HIhihi."
1277,fear,fb bagaimana blok akun saya yg dulu saya tidak dapat masuk lgi dan saya tidak punya akses kesana lagi..sya sudah coba menggunakan bitly namun tetp tidak bisa tolong minta solusinya..
1278,joy,100% nyata    coba lo ketik facebook. Com/ profile.  Php nanti akan keluar di facebook kamu
1279,trust,@MayjenSudrajat @Gerindra Dengan industri yang tersentralisasi pak dan didukung oleh pengolan limbah yg memadai dis…
1280,anger,Gak usah lempar2an. Yg kita butuhkan sekarang itu SOLUSI dan TINDAKAN CEPAT !!
1281,joy,"Spektakuler, Ridwan, Biarlah Merana, Liga Dangdut, Top 5: via @YouTube"
1282,sadness,Facebook tolong aktifkan akun prbadi saya
1283,trust,"Gubernur Jateng, Ganjar Pranowo dianggap gagal dalam menjalankan kewenangan yang dimilikinya untuk memaksimalkan po…"
1284,sadness,Uda pernah. Ga dapet apa apaaaah
1285,sadness,"Mengapa hidup ini ada yang mengatakan kejam? Mungkin dia menganggap hidup ini sebagai pertarungan juga arena persaingan. Kalau dia berfikir layaknya petani, maka hidup ya seperti bercocok tanam, ia akan merasa diantara harapan & ketakutan"
1286,fear,"Baru persiapan doang udah gosong gimana waktu gw ospek nanti, 6 hari dilatih militer coy. Naik outbound aja gw nangis anjir gegara takut sama ketinggian. Gimana pas diksarlin nanti omg"
1287,anticipation,Bagaimna cara daftar usaha hisana fried chicken?
1288,anger,"[USERNAME] Ukuran pmrth prov maupun kab/kota sukses,adlh dgn hasil ahir olh BPK: predikat WTP. Utk meraih wtp,perlu kerja keras SEMUA jajaran.Pemprov DKI,sdh berhasil.Cocot bacot busuk dari para AhokerJokower,diminta berhenti dulu fitnahnya:gak ngefek."
1289,sadness,Cie yg beneran mau ngabdi banget biar dibilang pahlawan pendidikan wkwkwkwkkw Apalah dayaku ikutan program ginian cuma biar sering jalan jalan HAHAHAHAHAH
1290,anger,@P3nj3l4j4h @SBYudhoyono stetmen begini umum nya dikatakan oleh para penjilat rejim...yg suka nyalahin pemerintahan…
1291,sadness,Ko ga pernah ke kantor pusat nya...  Soping dong sekali\.
1292,surprise,Hbd y @leechaeyFM \n\nKadonya pan kapan aja y WKKW
1293,trust,"Emil Elistianto Dardak, adalah orang yang paham tentang perencanaan pembangunan,  sangat cocok disandingkan dengan…"
1294,joy,Menperin @airlangga_hrt  memberikan paparan dan memberikan bantuan simbolis pada seminar Pesantrenpreneur pada rang…
1295,sadness,Kalo udah tengah malem gini otak sama hati kok rasanya empty bgt. Saking emptynya sampe ngejurnaling soal kepatah hatian. Eleuh eleuh luka kok dibanggain muluk sik neng
1296,trust,Mantab bang...
1297,trust,Puasa dapat mengeluarkan racun dari dalam tubuh.
1298,joy,"Pak @ganjarpranowo Mau tanya, gimana cara mendaftar ikut program Indonesia Pintar? Anak saya sudah saya daftarkan 4…"
1299,sadness,"Rencana gak pulang mau garap project, ternyata gak tersentuh sama sekali.. Tau gini mah, pulang weh dr minggu kemaren.. hm, hikmah ramadhan: mungkin emang perlu melewati ini, yah buat belajar aja"
1300,joy,"Profesi nasabah BNI Life yang beragam menginspirasi kami untuk lebih fleksibel dalam memberikan pelayanan.\n\nUntuk memudahkan Anda, Customer Care Center kami tetap buka dan siap melayani Anda di hari Sabtu. Anda bisa mengenal lebih dekat dengan produk dan layanan asuransi BNI Life.\n\nUntuk informasi selengkapnya, silakan cek di bit.ly/kantorlayanan #ServiceExcellence"
1301,joy,Mungkin ditambah juga event-event di daerah seperti di Pekalongan. . .
1302,trust,Patut dijadikan contoh bagi para pemimpin yg lain...biar gak korupsi....
1303,sadness,Kuota tidak lain dan tidak bukan habis karena buka twitter :''( Kesel masternim pada maen twitter terus kenapa padaa sering upload fancam si pfft
1304,disgust,@narkosun @Gerindra Habis gue cc in @realDonaldTrump trus di hapus.. HaHaHa \nMending logo @Gerindra di ganti perkutut aja sekalian...
1305,joy,Segenap Management Domino's Pizza Indonesia Mengucapkan Selamat menunaikan Ibadah Puasa #ramadhan #puasa
1306,trust,@BadjaNuswantara @ZUL_Hasan Hatiku ingin berkuasa\nNamun hasratku membabi buta\nBenarkah ini suatu harapan\nDuh... ter…
1307,joy,@ardi_riau @panca66 @PDemokrat @Official_PAN @PKSejahtera @Gerindra Mayan dapat panggung
1308,anticipation,Klo gk pke vocher bs gk?
1309,joy,FB.menjelajah dunia.sangat penting ilmu yg di berikan.\nPokoke FB siip
1310,trust,@prabowo Yakin prabowo di kehendaki oleh rakyat di ridhoi allah swt merdeka
1311,fear,Apa itu keposesifan gue sama sahabat gue takut diapa2in sama L/ Apa gue jealous karena gue lagi ga ada gebetan yang bisa diajak jalan/ Apa gue takut kehilangan sahabat/ Apa gue jealous karena E deket sama L
1312,trust,@DTC_INDONESIA Para Modifikator Kembali Gelar Kontes di Bandung #Daihatsu
1313,joy,Selamat datang di Nagi Tanah kami...Kota Reinha Larantuka.Selamat Paskah Pa Mentri. Semoga karya bapa semakin menjadi berkat melimpah bagi bangsa dan negara kita. Amin. ..
1314,joy,"@prabowo Selamat pagi jendral, semoga Allah SWT senantiasa memberi kesehatan dan keberkahan kepada bapak dan kita semua, aamiin...."
1315,trust,"\Saya akan pasangkan nanti, capres-cawapres yang mengerti keinginan rakyat. Insya Allah nanti ada pemimpin baru yan…"
1316,joy,"@XqcMlk @Gerindra Lho,,  emang ini kan acaranya dki?? Hehe"
1317,anger,"Perempuan2 yg bilang ga mau pacaran krna dosa, mau lsg dinikahin aja, dihalalin mana sinii, biar gw suruh ngobrol sama yg makan atiii krna nikah gak cintaa, kasian nangis sndirian, temenin giihh.."
1318,trust,"1x24 Jam, Bawaslu Riau Perintahkan Baliho 4 Jari Airlangga Hartarto Diturunkan"
1319,trust,Semen Padang Forever!!!\n•••\nMusic by : Ludwig Göransson feat Baaba Maal - Wakanda.\nInspired by Black Panther Movie.\n\n#108SemenPadang\n#SemenPadang\n#JaminanMutuDanKekuatan
1320,disgust,Pengacara Setya Novanto: Kita Diperkosa
1321,anger,"Hati-hati jika belanja di [USERNAME] barang tidak dikirim,uang tidak kembali"
1322,anticipation,"Grace Natalie kemudian membandingkan hasil temuan tim riset PSI, antara era kepemimpinan Susilo Bambang Yudhoyono (…"
1323,anticipation,Apa syarat2 supaya asuransi mengklaim apabila suatu saat nanti sepeda motor saya kena rampok atau kena begal dan saya terluka krn mempertahankan sepeda motor saya?\nCoba dijelaskan?
1324,trust,@detikcom Eggi Sudjana menyebut Menag Lukman Hakim Saifuddin layak dikenakan pasal KUHP lantaran mencabut izin Abu…
1325,anger,"somplak ya kak hahaha, pengen tak unjukin sama orang kantor yang berusaha yakinkan aku soal flat earth inihhh... BACA ALON ALON ya mas"
1326,disgust,@detikcom @jokowi @prabowo Ngarep...
1327,trust,"Dukung Jokowi, Cak Imin Pede Bakal Dilirik jadi Cawapres via @20detik"
1328,fear,"sangat tidak mudah mjd keluarga korban pencabulan, beberapa keluarga yg memilih menutup buku kasus, karena takut aib akan tersebar. lebih milih kyk gitu, trauma anak jd nomor 2"
1329,fear,"Ya Allah ngeri bgt  Td yg brusan sawa ukuran pipa pralon gt, makanya w tutupin sela2 pintu tkt badannya elastis bs masuk sela2 [URL]"
1330,trust,"Kenali Lebih Dekat Cagub Cawagub Jatim Dalam Debat Publik 2, pilgub jawa timur 2018\nSiapa Yang Lebih Matang dan Lan…"
1331,fear,Itu serem bgt lho sampe berdarah takutnya extention km banyak bakteri. Tp asli deh aku pake extention tuh emg gatel bgt jadinya mata
1332,fear,@Gilang_Mahesa @Deddy_Mizwar_ Tapi nya kitu mang sayangna mah. Nyebat kiramg wawasan ge asa kumahaa kitu di debat t…
1333,anticipation,"@kezi_drr Oleh yg demikian, bg menyelamatkan keadaan tsebut, PBBM perlu dilantik sbg MB JOHOR tp masalahnya kerusi…"
1334,joy,@BayPamungkas97 @PartaiSocmed @BPJSKesehatanRI @ganjarpranowo Ini Pemkot malang. terima kasih.
1335,trust,@EmhadyZ @ferrykoto @jokowi @AntoniRaja @SBYudhoyono @psi_id @TsamaraDKI Klo gitu dukung terus org2 tsb utk ngetwit…
1336,trust,"Pengacara: Setya Novanto Bukan Pengecut, Cuma Tak Ikhlas Diperkosa"
1337,sadness,Razan al-Najjar. Petugas medis Palestina (21 Tahun). Gugur di medan perjuangan. Turut berduka cita sedalam-dalamnya. #RazanNajjar #Palestina [URL]
1338,anger,@Al_Fatih1453__ @msi_sohibuliman @PKSejahtera @hnurwahid Ini FA orang yg ngibul bacot...
1339,joy,@Gerindra @prabowo @aagym Mantap
1340,trust,Tolong dengar @PDI_Perjuangan @NasDem @Golkar5 @PDemokrat @PartaiHANURA @DPP_PKB @Official_PAN @MRomahurmuziy…
1341,sadness,"Assalamu Alaikum wr.wb.\nDengan hormat Pak, saya salah satu warga di Kabupaten Maros Pak, Sulawesi Selatan, ingin mengadukan sebuah kasus mengenai ketidakadilan yang didapatkan salah seorang warga di daerah saya, tepatnya di Lingkungan Majannang, Kecamatan Turikale, Kelurahan Boribellaya, Kabupaten Maros, Sulawesi Selatan. Beliau adalah seorang nenek berusia 85 tahun bernama HASNA. Beliau digugat oleh sepupunya sendiri bernama MUSTAFA tentang harta warisan berupa tanah. Sepupu sang nenek mengaku berhak atas tanah tersebut. Padahal sesungguhnya tanah tersebut adalah hak sang nenek, dan merupakan warisan dari orangtua sang nenek serta nenek mempunyai surat-surat lengkap tentang kepemilikan tanah tersebut. Beliau sudah tinggal di tanah tersebut sejak lahir dan jauh sebelum sepupunya tersebut lahir. Pada hasil keputusan pertama, sang nenek dinyatakan menang. Tetapi, sepupunya kembali banding dan dinyatakan menang di pengadilan yang sama, karena jelas-jelas sepupunya tersebut menyogok seluruh aparatur di pengadilan negeri Maros. Dan karena keputusan tersebut, maka pada hari rabu besok, tanggal 11 juni 2014, pukul 09.00 pagi rumah sang nenek akan digusur.\nOleh, karena itu, kami memohon bantuan bapak untuk kasus ini, karena sudah jelas sekali ketidakadilan yang diperoleh rakyat tidak mampu di daerah saya. Hanya mereka yang berduit yang diperhatikan dan diberi keadilan, sementara rakyat yang kurang mampu hanya disia-siakan oleh para pemerintah setempat. Mohon kiranya bantuan Bapak, karena para aparat di daerah saya hanya selalu mebodoh-bodohi rakyat. Semuanya hanya rekayasa dan permainan uang. Kami tidak bisa berkutik karena jika meminta bantuan ke satu pihak, maka harus dengan uang, ingin ke pihak lain, juga harus memakai uang.\nberikut sy sertakan foto nenek dan rumahnya."
1342,fear,"Tiap malem kayak gini aku sllu resah, tentang semuanya yg telah terjadi dan apa yg akan terjadi esok. 2 malam ini aku resah karna berita yg muncul tgl 25 kemaren."
1343,trust,Facebook tidak akan mengembalikan facebook yang di laporkan dan tidak bisa di buka walaupun sudah ngasih bukti sebanyak apapun :D
1344,anger,"Sehari ini coba transfer dari atm BBRI ke a/c BRI dan BBMR lha kok gagal semua, ATM BRI kok telo dan memalukan ya,katanya punya satelit tapi memalukan banget [USERNAME] [USERNAME] , gimana ini penjelasan nya?"
1345,fear,"Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*"
1346,sadness,"Lalu ai move to thamrin yekan. Krn bosen sm tanabang yg baju nya begitu begitu bae perasaan. Eh msk thamrin di basement, isi nya semua batik banyak bgt."
1347,joy,Ganjar Pranowo lebih memilih tidur di rumah warga desa ketika kunjungan ke daerah. Kebiasaan itu masih terus dilaku…
1348,joy,@Neng_Zepret @aniesbaswedan @jokowi @prabowo @SBYudhoyono kampret sih backsoundnya pas bagian jokowi:))
1349,anticipation,Ada yang mau voucher  shoprr 20rb ? Klo mau Inbox ya
1350,trust,Gus m. romahurmuziy. Memang khas dengan senyum manisx.
1351,trust,Ikhlas Menemukan Keberkahan\n\n“Sedekah tidaklah mengurangi harta.”\n(HR. Muslim 2558)
1352,sadness,Gubernur masih berhutang @MRF_Info @MustafaJajuli @herman_sutono @SrikandiLampung @MustafaJajuli…
1353,anger,"Miris, marah, jengkel, gedeg saya Jeng. Jkt baru 5 tahun dilola oleh orang-orang baik, hny dlm waktu 5 bulan dirusak oleh orang-orang gila."
1354,joy,Selamat Hari Raya Waisak untuk Semua yang Merayakan :)
1355,trust,Bukan seberapa banyak orang menghasilkan uang. Melainkan seberapa banyak uang itu disimpan dan diinvestasikan untuk masa depan Anda.\n#MNCLifeQuotes
1356,anticipation,"Hi facebook,,,,kmi tidak melanggar peraturan tapi siapa yang masuk ke akun teman saya.nma teman saya Lisa Phei.ada yg masuk akunnya.tolong cari tau siapa dia gacebook.harap segera ditindak lanjuti.trimakasih"
1357,sadness,"[USERNAME] [USERNAME] [USERNAME] Denger-denger dari Pusat Hoax Nasional-nya [USERNAME] , ternyata FH gak muat dimasukin ke karung beras, biarpun karung jumbo ... Karena [USERNAME] jauh lebih besar dari partainya, [USERNAME] ..."
1358,sadness,"facebook tolong bantu saya, untuk mengembalikan akun saya yang ini -> Rifqiatul Arifah karena saya lupa kata sandi nya, sedangkan no telepon yg tertera sudah tdk bs di gunakan, email nya pun tdk ada kode konfirmasi yg masuk. please #respon"
1359,trust,"Gratis! Pengacara Senior ( @AdvokatBS  ) Ini Siap Buktikan Serbuan TKA Cina Bukan Hoax, Bagaimana Pak…"
1360,sadness,"setelah saya melawan perasaan, saya baru paham sampai mana titik itu ditentukan. tidak baik rasanya menyalahkan seseorang yang mempersilahkan masuk, saya lebih memilih menyalahkan diri sendiri yang salah datang dan niat untuk bertamu walau sekedar."
1361,anticipation,Masyarakat harus punya akses terhadap wilayah kelola rakyat
1362,anger,"Ntan busuk banget, temen kok kamu gituin. Aku busuk nih, trus sadar, udah minta maap, gak dimaapin nih, yaudah terus aja aku busuk. Dan gak pernah bisa difermentasi ke hal baik lagi. Makanya, skarang biarin lah aku hidup bergelimang karma dari kalian."
1363,trust,"Dukung Jokowi, Cak Imin Pede Bakal Dilirik Jadi Cawapres. \n\nCc. @jokowi"
1364,anger,"ganteng juga enggak, ih kesel banget liatnya. Katanya ekspresi dingin nya karena bawaan dari karakter di drama but helloo we're in REAL LIFE, di presscon harusnya profesional dong ya. Mau nunjukin karakter di drama, salah lapak bro. kasian Seohyun, poor my baby"
1365,trust,"@Penikmatsenja08 @PartaiSocmed @BPJSKesehatanRI Pak/mas Lapor ke pemprov kalau itu rumah sakit ditangani pemprov,…"
1366,joy,"Kinerja kementerian sosial juga naik. Bisa diartikan bahwa, kerja Ibu Khofifah Indar Parawansa selama 3 tahun itu s…"
1367,joy,"Pengacara Setya Novanto Akan Bongkar Borok KPK: Pelan-pelan, Ini Baru Ronde Pertama"
1368,joy,"1x24 Jam, Bawaslu Riau Perintahkan Baliho 4 Jari Airlangga Hartarto Diturunkan"
1369,trust,"Jangan Lupakan, Romahurmuziy Adalah Pendukung Ahok"
1370,sadness,"[USERNAME] Gak perlu bang Karni, yg perlu di buka sekarang adalah kasus2 pelanggaran HAM seperti penculikan dan pembunuhan mahasiswa di era orde baru."
1371,trust,@cakimiNOW dan Undang-Undang Perlindungan dan Keselamatan Anak Adam Walsh pada tahun 2006.\n \Selamat Hari Kartini\
1372,anticipation,Bagaimana cara menonaktifkan akun lama saya?saya takut disalah gunakan oleh pihak lain.dan saya juga lupa kata sandinya???apa yg harus saya lakukan?saya memiliki 3 akun lama yg tidak pernah saya pakai lagi.
1373,fear,"singkat cerita, sikap die yang dulunya cool, cuek, cintad dark, pendiem abis, dan pemarah tb tb berubah jadi caper, humble, berwarna, karismatik, play boy gt, malah kl menrut gua pribadi sikopatnya makin keliatan jelas."
1374,anger,Update status bisa tapi proses pembayaran nasabah Tdk diproses!!!! heran saya sama aplikasi ini!!!!! kurang profesional!!!!!!
1375,fear,"Halo Min Mau nanya nih, ko banyak alamat  website  yang di blokir dan tak bisa di bagikan di FB ini padahal situs itu cuma situs biasa"
1376,trust,Saya pilih yg mensejahterakan nasib GURU apa lg guru PAUD krn anak PAUD pondasi dasar..\nHidup GURU PAUD...\nhahaha\nO…
1377,sadness,"Dear Facebook,\nAkun saya di Disable padahal itu akun Lama saya dan banyak moment2 berharga yang sangat penting disimpan disana mohon dipulihkan, saya mohon ma'f bila saya ada melanggar TOS Facebook saya akan lebih berhati hati kedepannya mohon untuk Pulihkan Akun saya,\n\nEmail : muhammad_arief96@rocketmail.com\nFb : fb.com/arief96muhammad\n\nTerimakasih Atas Respondnya Facebook Team saya Harap akun Saya segera dipulihkan;"
1378,trust,"Pelaku bom Surabaya dan perancangnya pasti bukan orang beragama. Agama adalah pembawa damai dan penyebar manfaat, b…"
1379,anticipation,"iya,saya kena hubungan disuruh bayar biayanya sebesar Rp345.000,- saya lupa nomernya maaf ya.. memang saat hp baru saya sangkut dengan biaya disetelan google hp,itu benar? bisa berhubungan dengan kamu?"
1380,fear,"Ridwan (22), pemuda asal Aceh Jaya yang membunuh keluarga Tionghoa di Gampong Mulia, 5 Januari lalu, kini menghadap…"
1381,joy,@manika_arbit @cakimiNOW @Hasto_66 @ZUL_Hasan @fadlizon @Jazilul_Fawaid @detikcom @marwan_jafar Mantap @pkb_news…
1382,joy,Selamat pesta Paskah buat pak Jonan sekeluarga.\nSehat dan kuat dlm melayani masyarakat bersama mr. JOKOWI
1383,trust,"Kulit wajahmu mudah berminyak? Sebaiknya, gunakan produk makeup non comedogenic agar mendapat hasil riasan yang maksimal. Intip rekomendasi produknya di sini!"
1384,sadness,Kmarin rencna mau sok bagi bagi thr gitu. Eh berhubung saya sobat misqueen. Gak jd deh bagi bagi thr Ke dokter tht enak kali yak biar full bass kayak promo free sale
1385,anger,"Ketika politisi bicara jual agama agar dipilih atau didukung....itu tandanya tidak mampu, tidak bernalar, tidak punya daya kreasi!! #udahgituaja [URL]"
