,tweet,label,Unnamed: 0
6779,aku sedih bet,Sad,
6780,anjrit gue lagi sedih baca ini malah gajadi sedih,Sad,
6781,sedih w pake mati segala,Sad,
6782,mantap ah sedih kucing mati pun aku kerja lagi. hamba sistem nampaknya.,Sad,
6783,"ahaha sedih banget tau gakk, mau sampe kapan gini terus",Sad,
6784,aku adalah seseorang yang bodoh dalam hal menyerah - naruto uzumaki,Sad,
6785,"kadang, ngerasa sebel sama diri sendiri tuh lebih ke sifat kekanakan sama too easy to explode alias emosi meledak2. yah, annoying.",Sad,
6786,aura :(( gapapa kalo kamu nangis dan bikin kamu bisa ngeluarin emosi yang kamu rasain. tapi jangan lupa untuk tetap tersenyum yaa besoknya. gapapa nangis sebanyak2nya kalo itu emang bikin kamu lbh baik walaupun sedikit :),Sad,
6787,sedih sih gue takut makin bego,Sad,
6788,". . bagaimana? sudah sadar betapa lucunya kamu yang pernah bodoh untuk seseorang yang bahkan tak pernah menganggapmu? . jika sudah mari tertawa bersama, ngetawain perjuangan yang sia-sia. serta harapan fiktif dengan luka yang nyata. . .",Sad,
6789,"ngga tau kenapa, saya bodoh bgt dalam hal mengingat bisa bisanya saya melupakan ulang tahun bestie saya padahal dari jauh hari ingat, pas hari h lupa. jangankan dia, ultah mami saya sendiri aja bisa lupa pas hari h. ada cara ngga sih buat jadi orang yg ngga lupaan? capek.",Sad,
6790,gagal menjaga emosi di kata terakhir,Sad,
6791,"ini tadi w beres2, w kagak tau kalo ada plastik yg digantungin di kursi meja makan itu isinya rambutan masih kecil2 tinggal dikit w kira kulitnya doang. jadi ya w buang aja. maklum gaada yg beres2 kalo gak pas w libur. dimarah dong sampe marah banget. ya maap w rabun.",Sad,
6792,"kalau bisa aku ingin mengulang waktu di tahun 2017, benci dengan keadaan sekarang. terjebak diantara situasi yang membuat harus berfikir banyak, hanya membuat tangisan di setiap harinya. apakah bisa memutar waktu kembali ?",Sad,
6793,pernah ga si kalian nyakitin diri sendiri biar ga marah hehe,Sad,
6794,kadang benci sama diri sendiri yang lemah banget dikit2 sakit dikit2 sakit bikin repot semua orang,Sad,
6795,"bukan benci. lebih tepatnya kecewa. kemarin sih engga, sekarang iya, hari esok ya engga tau. tapi biasanya kecewa itu kebawa sampai kapanpun sih. jadi ya silahkan bawa semua barang-barang mu, ambil kembali sisa sisa kehadiran mu, agar yang tersisa hanyalah kisah mu saja.",Sad,
6796,adik ajak jogging. pastu aku mimpi aku dh jogging dengan dia. aci la tu hahahahaha bodoh sekarang,Sad,
6797,"aku gapaham kondisimu waktu km nyari aku buat bincang/ngobrol kaya biasanya itu kaya apa, dan bego nya aku malah ceng"" in gabut/kasian. maaf banget.. aku gatau km bakal semarah ini, maaf banget beneran aku gada maksud buat gitu aku cuma becanda kek biasanya gitu,",Sad,
6798,"aku janji perbaikin diri demi kamu, tapi maaf yaa kalo buat jaga diri aku gabisaa, aku benci diri aku sendiri",Sad,
6799,"hehehe..kalau aku kasian ke diri sendiri karena kelemahan dan kekurangan-kekurangan yg aku punya jujur aja aku membenci hal itu, aku benci kelemahan dan kekurangan-kekuranganku banyak hal-hal yg gk bisa kulakukan karena hal itu doakan aku semoga bisa jadi lebih baik",Sad,
6800,karna saya bego,Sad,
6801,"tapi cuy gue malah ke trigger lagi pikiran yg bikin sebel sama diri sendiri haha. ya emang si belom waktunya. cuma sebenernya gue tau, gue bisa banget kek gitu. cuma tiap mau melangkah, ada aja hambatannya. gemes aja gitu. kek manusia bodoh bat gue apus ig dulu fix!",Sad,
6802,"emg saya ateis? saya kan pemuja fol ges. coba jelasin secara rinci ateis yg ga abal2 itu gimana kalo kamu emg pakar ateis, kalo kamu gabisa jawab pasti kamu bakal ngatain saya cewe bego kayak tadi:(",Sad,
6803,aku liat hi bye mama baru prison play book. baru eps 1 uda mewek saking kebawa emosi nya drama,Sad,
6804,mana struknya udah dibuang lagi.. bego banget gueh,Sad,
6805,awalnya w sgt kesal dgn nj tp lama lama mlh kasian,Sad,
6806,"klo inget ""gua bego bgt ya jadi cwe "" kadang sampe pgn nangis",Sad,
6807,"terlihat meyakinkan namun menyakitkan . suatu saat kau akan mengingatku, entah sebagai orang bodoh yang berhasil kau tipu, atau sebagai orang baik yang kau sia sia kan.",Sad,
6808,"capek ihh, pengen marah bingung sama siapa :(",Sad,
6809,"banget, kalo gua slr dan cuma bisa bales seadanya dan cp gua marah ato bete wajar sih, itu gua ngerasa bersalah.",Sad,
6810,maaf ya gais aku bodoh,Sad,
6811,masa pagi dah nangis. benci bgt sma hati ku ini lemah,Sad,
6812,"gw terlalu kepo,seharusnya gw gk tau jadi tau tapi mau gmn lagi pas tau rasanya benci banget sama dia tapi di satu sisi gw kasian harus gmn juga gtw jadi ini hanya rasa kasian sj",Sad,
6813,terlihat meyakinkan namun menyakitkan suatu sat kau akan mengingat ku entah sbg org bodoh yg berhasil engkau tipu atau sbg org baik yg kau sia2kan,Sad,
6814,"gmn ya. rasanya hidup gue g bergairah. gue tinggal dgn org yg gue gkd rasa tapi gue menggantungkan ekonomi sama dia meski dia pas2an. dan org yg gue suka d rp bokek, trs bego dan penghianat. ntah rasa gue masih ada apa gk. gue juga g berharap ketemu yg lebih menarik. g mungkin",Sad,
6815,"sumpah kalo inget kayak kok gua bego dah, cuma muah doang sekian detik. skrg gua menyesli itu karna mantan gua makin cakep anj",Sad,
6816,"yang namanya terlanjur sayang itu ribet loh. mau cuek gak bisa, mau marah gak bisa. bisanya cuma diem. diem-diem nyesek diem-diem nangis.",Sad,
6817,"dipaksa untuk mengerti perasaan emosi dirumah, sedangkan tidak sebaliknya this its not fair",Sad,
6818,knp gue bego bgt si,Sad,
6819,"ah gak ngerti ama aturan kerumunan, kena sanksi ada yg cuman denda 500rb, ada yg kena 5jt, ada yg 20 jt plus penjara 4 bulan..ah sudahlah capek ama yg beginian. maafkan saya yg bodoh dan dungu ini.",Sad,
6820,matimatian berusaha sayang sm diri sndiri malah d buat benci sm diri sndiri lg cm krn perkataan orang.,Sad,
6821,"hi , gatau ya pagi-pagi gini ada yg mau baca keluhanku (masih pagi udh ngeluh ya). jujur aja aku capek banget 5 hari terakhir, rumah kacau banget gr2 mama aku tiba2 marah dan ngambek ga jelas ke aku sm papa. dia ga mau masak di rumah, pisah kamar, dll. (cont..)",Sad,
6822,"dan nangis lgi pass prilly marah ke mama papanya, ngeluapin semuanya, aku nangis lgi, yg di kehidupan prilly itu semua related",Sad,
6823,"ada beberapa hal yg patut kita berikan dan tidak, tapi saya kita kadang terlalu bodoh untuk memberikan apa yg kita punya dengan orang yg bahkan kita tidak tahu apakah dia akan menetap atau pergi,",Sad,
6824,"kayanya gusti allah marah sama aku:""(",Sad,
6825,fasenya gini: tiba-tiba mood melow-nangis-pengen marah tapi gak bisa-grutu-ntr pura pura biasa aja-ntr akhirnya pengen ngomong terus sampe cape -baru nti biasa lagi,Sad,
6826,satu hal yang saya benci; terlambat menyayangi seseorang.,Sad,
6827,"nemenin adekku main genshin di ps, dia nyeritain soal gamenya panjang lebar pake bahasa inggris tapi aku cuma ""ohh"" ""hahah"" ""iyakah?"" gangerti soalnya anjir berasa bodoh level akhir",Sad,
6828,aku benci ketika nangis saat bersama temanku,Sad,
6829,"jangan marah padanya jika dia tidak lagi peduli. tapi marahlah pada diri sendiri sebab ketika dia peduli, kamu tidak pernah menghargai.",Sad,
6830,"ayam mahal, minyak masak mahal, bahan mentah mahal. nak naik harga banyak kang customer marah. serba salah dibuatnya. tak tahulah sampai bila nak terus bertahan. ada tak peniaga f& b yang rasa macam ni jugak?",Sad,
6831,"terlihat meyakinkan namun menyakitkan suatu saat kau akan mengingatku, entah sebagai orang bodoh yang berhasil kau tipu,atau sebagai orang baik yang kau sia sia kan.",Sad,
6832,"aku terlalu sayang kamu, juga terlalu bodoh untuk memahami; semua hanya permainanmu.",Sad,
6833,anjing nih eps 3 sedih banget bangsat gue nangis ampe idung mampet,Sad,
6834,"part si kala tantrum emang kerasa bgt emosi nya, dr situ saya sudh mulai mewek",Sad,
6835,micellar water malah mau buat bersihin kutek tolol bgt mikir ap km otakku yg kcil,Sad,
6836,"luka pling berat dan bikin trauma banget,benci banget tp kek ya udh,,udh terlanjur dan udh terjdi pengen putar waktu mending gk kenal dia dari awal,tp semua udh terjdi yah",Sad,
6837,"sedih :(( tapi gapapa setidaknya masih bisa ngabarin fans, jadi ya ga khawatir banget karena ditinggal ilang",Sad,
6838,mana banyak adkel alias malu bgt :(,Sad,
6839,":(( kemarin takut serok, sekalinya 3 hari berturut-turum ijo terus. sedih",Sad,
6840,"habis itu dia nge chat aku gt lohh habis nge chat yaa gitu jadi deket deket. beberapa kali tuh dia ngasih cokelat sama susu strawberry kalau gak salah. trs aku sama dia disekolah gak pernah nyapa kadang eye contact doang soalnya dua duanya malu gitu kan, agak sedih sih",Sad,
6841,aku kok merasa ada difase maj up apapun malu ya sekarang :((,Sad,
6842,"dan pada akhirnya lu menjadi bingung sama perasaan lu, sama pola pikir lu, terlalu takut untuk maju. termenung dalam diam, overthinking tiap malam, masuk dunia virtual dan menjadi nyaman, aman, tentram. gak mau keluar, mau tetap di sana bersama orang-orang yg bisa ngertiin lu.",Sad,
6843,"dia baik , dia tanggung jawab , dia perhatian , dia pengganti sosok papah,dia mengerti aku , orang tuanya sayang anggap aku seperti anaknya , dia tidak membiarkan ak sedih , selalu khawatir kalo aku kenapa napa.. and now , i lost him forever",Sad,
6844,"saat tetangga muslim meninggal meski kelakuannya srg jd omongan, bertaburanlah doa di wag,tp saat tetangga non muslim yg jarang berkonflik,hanya ucapan turut berduka yg terucap.apakah mereka takut atau tidak mau mendoakan?padahal allah sebaik baik pengampun dosa. astaghfirullah.",Sad,
6845,hahaha iya nih malu malah gak bawa jeans lagi :'),Sad,
6846,"malu sama oc sendiri pengen sih kykny juga lebih santuy drpd fandom police tapi gak kesampean, sedihhh",Sad,
6847,"mager membaca,malu sendiri",Sad,
6848,"saya pernah resign, dan memutuskan untuk berbisnis, setelah saya resign, saya tetap bangun pagi dan pakai kemeja, trus nongkrong kerja di cafe sampai sore, agar tetap terlihat bekerja semua itu saya lakukan agar ibu dan bapak saya tidak khawatir dengan keadaan saya .. cukup menyedihkan",Sad,
6849,"gue tuh emg suka gimik, suka bercanda, tp kalo gue lg serius ya tolong ikutin serius lah ky pls baca situasi juga, masa krn gue suka bercanda lu jd suka hidungmu suka, dari ujung rambutmu sampai ujung kakimu semuanya aku suka, malu 3x ku tapi mau, sedih",Sad,
6850,"gada yg aneh2 kok kecuali satu emot lope lope dr masa lalu. gausa takut ak diembat cowo lain, ak tetap setia crushin km meski harus terluka melihat u bahagia",Sad,
6851,"somehow agak ragu kalau dibilang yg dicari 'talent' karena pada dasarnya yg diliat ada dua = visual sama talent tapi wajar sih namanya jg showbiz. indo aja begitu, gimana korea.. cukup menyedihkan",Sad,
6852,pernah juga gw ke sekolah pake kutek pink mana dateng telat wkwkw ya ampun malu bgt udah telat mana jelas2 ngelanggar aturan sekolah yaudah terpaksa dihapus ;(,Sad,
6853,"memang tida tau malu manusia satu ini:"")) mau marah tapi gk bisa",Sad,
6854,no jgn gini ku malu bbt sm masa lalu ku sedih soalnya kalau diinget,Sad,
6855,"terus pas lagi isi air gak sengaja tumpah kena kabel reflek aku teriak biar dia cepat ambil kabelnya biar nda makin banyak kena air, tapi kenapa aku yg kena marah padahal aku reflek teriak karna kaget",Sad,
6856,"gpp mba, kaget aja padahal saya juga belain mba nya :') sedikit kecewa ja",Sad,
6857,bahkan jika itu palsu terimakasih telah membuatku merasa penting :),Sad,
6858,"bisa ga si kalo bimbingan tu gausa digabung ama bokap"" s2 s3 gue kan jd jiper, malu bgt kalo ngang ngong ngang ngong keliatan begonya :(",Sad,
6859,"biasanya kl telat masuk sk disemprot sm gurunya, jd malu",Sad,
6860,"sama banget sampe males ngasi tau kalo aku cewe, kadang drivernya suka kaget loh cewe toh kak, saya kira cowo, sedih :(",Sad,
6861,ayahku di alam kubur kayanya malu juga anaknya jadi wibu begini,Sad,
6862,mau nangis .. yedam sunu i did it bener2 ga nyangka sama sekali dapet hasil segini karena memang uas kemarin hopeless bgt takut ga sesuai harapan dan bikin orangtua kecewa,Sad,
6863,gw tau malu ya hih :(,Sad,
6864,"kadang hanya dgn satu senyuman palsu, kita bisa menyembunyikan begitu banyak rasa sakit.",Sad,
6865,"dia tkde bgi apa apa , tpi janji manis serta harapan palsu dia tu saya masih simpan",Sad,
6866,"sebelum dewasa udah sendirian kemana mana, gaada yang bisa diajak nemenin soalnya sampe akhirnya sekarang kalau mau minta temenin gaenak takut ganggu akhirnya sendiri lagi, my sad life",Sad,
6867,"kangen dunia bxg, tp udh nggak semangat layarin kapal huftfft",Sad,
6868,sayangnya kanra masih belum puas.,Sad,
6869,"kapal gue beneran karamm :"""" bahagia selalu kalian dengan jalannya masing2, sayonara",Sad,
6870,ga enak bgt bangun bangun badan panass:(,Sad,
6871,"gapapa masih ada besok, ayoo tetap menyerah jangan semangat!! :(",Sad,
6872,"iya tp ga enak badanku keseringan pp, ni lagi nunggu si teteh buat ngerokin.. maklum remaja jompo",Sad,
6873,enak ngga enak kangen kerja tapi masih disuruh istirahat sama babeh,Sad,
6874,"rajin kerja ngga, kalo punya semangat kerja yg tinggi mah gapapa :(",Sad,
6875,gak enak rasanya,Sad,
6876,ovomaltine enak juga sih duh nyesel bgt,Sad,
6877,"ihh pdhal enak yang beras merahh, malah diganti, syeddih",Sad,
6878,"pagiku gak semangat, karena belum disun ayang",Sad,
6879,senyum tak selalu berarti seseorang bahagia. kadang seseorang tersenyum hanya karena tak ingin menjelaskan kenapa hatinya t,Sad,
6880,"sueer deh kgn tu gk enak .. enak tu di kangenin, di perhatiin, di manjain, di bahagiain.. sedih kesepian menunggu doi",Sad,
6881,"aqil lagi kurang enak badan, dari kmrn siang dia pilek. kasian malam susah tidur karena mampet",Sad,
6882,cewek itu ga mau ngecewain cowoknya karena dia tau kalo dikecewain orang yang disayang itu rasanya ga enak dan sakit banget.,Sad,
6883,ternyata ngekos sendirian ga seenak yg aku bayangkan mending ada temen kamarnya jadi enak ada temen ngobrol,Sad,
6884,"kamu jahat tapi nikmat, aku bingungggg :(",Sad,
6885,"enak bgt pjj, aku ptm:((",Sad,
6886,"trs gue makan sampe dibawain minum, dibilangin pake ini yang biar enak, intinya trs ngomong gak berhenti, gue dah nahan nangis karna merasa bersalah gue jutekin",Sad,
6887,"pagi buta sarapan nasi+chiki boncabe, hmm perut mulai agak ga enak..",Sad,
6888,"harusnya tadi beli itu lupa nama banyakin, soalnha enak:(",Sad,
6889,budayakan mengeluh jangan semangat,Sad,
6890,gue baru bangun tidur dan semalem tidur cepat krn g enak badan batuk pilek tau2 bangun denger denis bikin pengumuman kontrak sdh habis makin nambah sakit vine masih diem ampe skrng g keluarin pengumuman juga kah? agensi anehsemoga baik2 saja :(,Sad,
6891,aku yang meninggalkannya namun dia yang lebih dulu bahagia,Sad,
6892,"aku memang kurang segalanya, tapi setidaknya kasih sayang ini cukup untuk membuatmu bahagia walaupun tak sepenuhnya dan meski kau selalu merasa diriku tidak pernah cukup",Sad,
6893,ga enak mau ngapa-ngapain,Sad,
6894,tiba2 tidur bangun2 terus. tiba2 gak enak pikirannya. tiba2 pengen nangis tp ndak tau sebabnya. yok kompromi yok,Sad,
6895,"posisi sendiri itu emang enak, tapi kalo lagi ngerasa sendirian gak enak banget :v kalian gt juga gak si?",Sad,
6896,kenapa w hrs ga enak badan pas weekend,Sad,
6897,enak ya yang punya kapel hfft-_- chrissy kapan coba punya kapel :(,Sad,
6898,* mungkin hidup gue bakal bahagia kalo gue berasa orang yang menyayangi gue :'(,Sad,
6899,baru kali ini gak keluar rumah beberapa hari gegara gak enak badan. hari sebelumnya karena nganggur.,Sad,
6900,gk enak bgtt iki,Sad,
6901,seperti tidak ada semangat hidup,Sad,
6902,kga enak rasanya,Sad,
6903,"tau nih, padahal mah enak aku dm. yg lain udah di block duluan tuh :(",Sad,
6904,ngk semangat idup,Sad,
6905,hari ini ga semangat gara gara belum di ucapin selamat pagi sama ayang,Sad,
6906,"pagi pagi udh dpt kabar aja dri temen, antara sedihh dan bahagia tp banyk sedihnya sihh",Sad,
6907,both aje dah agar kau puas dan bahagia t__t,Sad,
6908,selamat pagi.. sakit apa kak ? saya juga kurang enak badan nih,Sad,
6909,recovery 60% tapi tetep ga enak,Sad,
6910,semangat ya aku juga sedih soalnya tapi tetap konsisten ja,Sad,
6911,kapan sih bisa semangat ceriaa gitu pas berangkat kerja :',Sad,
6912,yah serius ga masuk? mengsedih sama-sama hydra. semangat ya,Sad,
6913,ga enak badan karna hasil overthinking,Sad,
6914,ngga enak badan,Sad,
6915,gak enak body,Sad,
6916,ya allah mau nyerah tapi harus semangat :(,Sad,
6917,"ge mriyang tapi kudu tetep kerja demi bisa bahagia dapat duit, miris sedih",Sad,
6918,enak banget tapi hanya bisa melihat,Sad,
6919,ga semangat karna ga di semangatin ayang,Sad,
6920,"dulu di sekolah emang banyak banget yang ga suka sama aku sih, ditambah aku juga ga cantik.",Sad,
6921,"padahal aku suka banget supergirl tapi dihilangin dr channelnya, adohhh sad bet",Sad,
6922,"pusing banget, tapi suka, sedih jadinya ya gk kesampean",Sad,
6923,"ketemu cowo itu di pekanbaru. masi ingat banget semua hal sama dialah walaupun ga pernah jadian. ya sesayang itu dulu. sekarang sih dpt yg better. tapi dgn kejadian itu aku bs blg ke anak perempuanku one day, jgn mau di blg suka trus km ambil hati kalo ga diofficialin :/",Sad,
6924,biasanya yg suka maksa tuh sales asuransinya. mana ngomongnya cepet banget gabisa dipotong. :(,Sad,
6925,"revisi proposal dikira 30k/revisi, tapi perintahnya nambahin penjelasan 2 variabel lain + hasil penelitian dari tiap variabel :), ngilang berhari2, dateng2 nuduh nipu. padahal cust yg lain suka aku kasih bonus page atau pengurangan harga",Sad,
6926,"jujur, suka heran kenapa giliran gue yang punya masalah, gue jarang banget bisa leluasa cerita ke orang. padahal dengerin curhatan orang adaa kali tiap hari :)",Sad,
6927,lukaku banyak banget disini dan kalo tiba2 keinget masih suka nangis & masih terasa sakit..,Sad,
6928,"w kalo mimpi ngomongnya pake b ing atau lainnya selain indo pas bangun suka capek banget, kepala pusing. apa banget dah",Sad,
6929,"aku baru jadi myday akhir 2020 kalo nggak awal 2021, sedih banget belum pernah liat mereka satu frame dan agak nyesel sih baru jadi myday waktu itu, padahal sebelumnya emang udah suka banget sama lagu""nya day6",Sad,
6930,"sampe sekarang masih bertanya tanya kenapa orang suka banget buat sampah di halaman rumahku yaa, sedih harus bersihin terus",Sad,
6931,"sama cowo kembar, tapi keknya yg satu suka sm gua, trs kita kos an nya sebelahan gitu, dia baikk banget, terus entah kenapa mereka (yg kembar itu) tiba tiba ngejauh, bahkan pindah kost, jadi gue kesepian, lagi dan lagi",Sad,
